KEYWORD,LINK,NAME,ADDRESS,PHONE NUMBER,WEBSITE,RATING,NO OF RATINGS,LINK TO PHOTO
El Centro CA,https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x80d760b25ac9317f:0x240eb0cad465f2f3!8m2!3d32.8089485!4d-115.5717834!16s%2Fg%2F1jkvp08vb!19sChIJfzHJWrJg14AR8_Jl1MqwDiQ?authuser=0&hl=en&rclk=1,Harbor Freight,"1750 N Imperial Ave, El Centro, CA 92243",(760) 336-0532,harborfreight.com,4.5,952,https://lh5.googleusercontent.com/p/AF1QipPFoJa9lar9jEY1RgVhvNln1PaccQJQBFzhHhCS=w426-h240-k-no
Clarksburg WV,https://www.google.com/maps/place/Books-A-Million/data=!4m7!3m6!1s0x884a661e896a5b81:0xdeb14b6132e55c67!8m2!3d39.3130705!4d-80.2718893!16s%2Fg%2F1tj5rf5r!19sChIJgVtqiR5mSogRZ1zlMmFLsd4?authuser=0&hl=en&rclk=1,Books-A-Million,"2399 Meadowbrook Mall Rd Ste 335, Bridgeport, WV 26330",(304) 842-4983,booksamillion.com,4.4,226,https://lh5.googleusercontent.com/p/AF1QipOxs96yRjlJiqTJCTYf1mBzexEBsR__Y9lPXLDK=w408-h544-k-no
Weston WV,https://www.google.com/maps/place/Law+Office+of+Trena+Williams/data=!4m7!3m6!1s0x884a37a4e64db439:0xd69f9a670778393c!8m2!3d39.0387724!4d-80.4641031!16s%2Fg%2F11mwkxkxrn!19sChIJObRN5qQ3SogRPDl4B2ean9Y?authuser=0&hl=en&rclk=1,Law Office of Trena Williams,"217 E 3rd St, Weston, WV 26452",(304) 517-1460,trenawilliamslaw.com,4.1,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ga5h9XdMo7hFuRIorK7M7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.93479&pitch=0&thumbfov=100
Duluth MN,https://www.google.com/maps/place/Namast%C3%A9+Gifts+%26+Healing/data=!4m7!3m6!1s0x52ae5296c1ed55bb:0xeb426d0b947fbf83!8m2!3d46.7829296!4d-92.1031566!16s%2Fg%2F11b6x7czwr!19sChIJu1XtwZZSrlIRg79_lAttQus?authuser=0&hl=en&rclk=1,Namasté Gifts & Healing,"400 W Superior St, Duluth, MN 55802",(218) 249-1688,namasteduluth.com,4.5,136,https://lh5.googleusercontent.com/p/AF1QipO4H4uPn72-QGCKM8MdsGMKRb-HLAFeiyb3Yia1=w408-h306-k-no
Duluth MN,https://www.google.com/maps/place/Rock+Pine+Tarot/data=!4m7!3m6!1s0x632325213925062d:0xf0b4698f170c2de0!8m2!3d46.764871!4d-92.1113535!16s%2Fg%2F11jz4ccpb1!19sChIJLQYlOSElI2MR4C0MF49ptPA?authuser=0&hl=en&rclk=1,Rock Pine Tarot, ,(856) 367-1519, , , , 
Superior WI,https://www.google.com/maps/place/A+L+C+H+E+M+Y/data=!4m7!3m6!1s0x52ae5123dedcdead:0xa3953f74e00e83be!8m2!3d46.7131345!4d-92.1187117!16s%2Fg%2F11sb50x20w!19sChIJrd7c3iNRrlIRvoMO4HQ_laM?authuser=0&hl=en&rclk=1,A L C H E M Y,"2724 N 21st St, Superior, WI 54880",(715) 398-5524,alchemysuperior.com,5,13,https://lh5.googleusercontent.com/p/AF1QipMQBydDq10AsOi1o3O6wZndZGuqC6bBjkXAwKi5=w408-h272-k-no
Abilene TX,https://www.google.com/maps/place/ScottishGypsy+Apothecary+Emporium/data=!4m7!3m6!1s0x86568f304208afcb:0x9ffdb43186ce32be!8m2!3d32.4594948!4d-99.75501!16s%2Fg%2F11gxvvdh6g!19sChIJy68IQjCPVoYRvjLOhjG0_Z8?authuser=0&hl=en&rclk=1,ScottishGypsy Apothecary Emporium,"864 Green St, Abilene, TX 79603",(325) 267-0883,square.site,5,2,https://lh5.googleusercontent.com/p/AF1QipO-vJHUAO2kqDWBZPR7tN2dfRuskYgjWIZtJ04J=w408-h306-k-no
South Bend IN,https://www.google.com/maps/place/Touched+By+Light+Tarot/data=!4m7!3m6!1s0x272c12bea8230e37:0x8bad55931b029ab0!8m2!3d41.641152!4d-86.7655734!16s%2Fg%2F11vzblp4lx!19sChIJNw4jqL4SLCcRsJoCG5NVrYs?authuser=0&hl=en&rclk=1,Touched By Light Tarot, ,(574) 406-5224, , , ,https://lh5.googleusercontent.com/p/AF1QipNoNuzshuywhTGsVCBnGmqKSKdec03CfX8PxMlZ=w408-h424-k-no
South Bend IN,https://www.google.com/maps/place/Crystal+Connection/data=!4m7!3m6!1s0x8816cdd774df62e7:0xa3fbbde33ef2b38f!8m2!3d41.6664056!4d-86.177755!16s%2Fg%2F1tf6h7j2!19sChIJ52LfdNfNFogRj7PyPuO9-6M?authuser=0&hl=en&rclk=1,Crystal Connection,"302 E Mishawaka Ave, Mishawaka, IN 46545",(574) 256-1463,m.facebook.com,4,83,https://lh5.googleusercontent.com/p/AF1QipP3IJOhA76pY-NNfNWtUUCU5qdDCx_EqJx8NiNV=w408-h306-k-no
Elkhart IN,https://www.google.com/maps/place/LoonyMoon+Healing/data=!4m7!3m6!1s0x8816c322fae9d05d:0xede2769a59bd86b6!8m2!3d41.5987797!4d-85.8634569!16s%2Fg%2F11y2nw3vrd!19sChIJXdDp-iLDFogRtoa9WZp24u0?authuser=0&hl=en&rclk=1,LoonyMoon Healing,"1045 2024 Elkhart Rd, Elkhart, IN 46516",(574) 213-8816,loonymoon-healing.company.site,5,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lUOS0pWIWuZ7oXIgh6-Gkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.38213&pitch=0&thumbfov=100
Elkhart IN,https://www.google.com/maps/place/The+Realm+Yoga+%26+Mystery+School/data=!4m7!3m6!1s0x8816dcccf810b307:0x3440b61bd3e54722!8m2!3d41.6865118!4d-85.9728112!16s%2Fg%2F11c30_dnwf!19sChIJB7MQ-MzcFogRIkfl0xu2QDQ?authuser=0&hl=en&rclk=1,The Realm Yoga & Mystery School,"130 S Main St, Elkhart, IN 46516",(574) 226-6435,theawakeningrealm.com,4.7,59,https://lh3.googleusercontent.com/p/AF1QipOdCMnkrU2ZbqNEu_bHYfGle8RJAv42p-ezjhta=w408-h240-k-no-pi-0.112540185-ya350.88745-ro-0-fo100
Wichita KS,https://www.google.com/maps/place/La+Vie+Boheme+Apothecary+%26+Curiosity+Shoppe/data=!4m7!3m6!1s0x87bae3c24799d00b:0x4db1fb3b151ec31d!8m2!3d37.6870049!4d-97.2935084!16s%2Fg%2F11p0b9q_17!19sChIJC9CZR8LjuocRHcMeFTv7sU0?authuser=0&hl=en&rclk=1,La Vie Boheme Apothecary & Curiosity Shoppe,"3700 E Douglas Ave Suite 50A, Wichita, KS 67208",(316) 771-1272,laviebohemeict.com,4.9,74,https://lh5.googleusercontent.com/p/AF1QipMhyfQGJ8uzTHricpLFmWvwBEiXe54g_4ir5AIQ=w408-h544-k-no
Wichita KS,https://www.google.com/maps/place/MoonStone/data=!4m7!3m6!1s0x87baee2b4db5dd4b:0x96ba73f371d2b1ab!8m2!3d37.6844374!4d-97.3458791!16s%2Fg%2F1tg_m471!19sChIJS921TSvuuocRq7HScfNzupY?authuser=0&hl=en&rclk=1,MoonStone,"535 W Douglas Ave Suite 170, Wichita, KS 67213",(316) 425-5775,moonstoneus.com,4.3,132,https://lh5.googleusercontent.com/p/AF1QipMJQjnTZSfm0T26-2-b3UhBMcRq8zsjtiQ_aGjV=w408-h468-k-no
Wichita KS,https://www.google.com/maps/place/3+Witches+%26+A+Warlock/data=!4m7!3m6!1s0x87bae3ae46b04463:0xb2d46d48ae1a4be0!8m2!3d37.6807829!4d-97.3358928!16s%2Fg%2F11thcsbc8h!19sChIJY0SwRq7juocR4Esarkht1LI?authuser=0&hl=en&rclk=1,3 Witches & A Warlock,"505 S Broadway, Wichita, KS 67202",(316) 210-0472,facebook.com,5,4,https://lh5.googleusercontent.com/p/AF1QipOjvJFinn_nUZrF4ZobYeF2fMf-gyo1O3eqZp2y=w408-h544-k-no
Wichita KS,https://www.google.com/maps/place/Serenity+Crystals/data=!4m7!3m6!1s0x87bae7ba5ece082f:0x91f8cda2ca3ea115!8m2!3d37.6470458!4d-97.3517209!16s%2Fg%2F11lnhz5v3d!19sChIJLwjOXrrnuocRFaE-yqLN-JE?authuser=0&hl=en&rclk=1,Serenity Crystals,"2610 S Seneca St Suite 208, Wichita, KS 67217",(316) 295-3144,facebook.com,5,13,https://lh5.googleusercontent.com/p/AF1QipMg3hdh-FqwfGXK_1yIIlWjIFDDKd1ZNs-8hhLZ=w519-h240-k-no
Wichita KS,https://www.google.com/maps/place/Abundance+Crystals/data=!4m7!3m6!1s0x87bae1afe7fb8e67:0xe099a47f3c5f9a08!8m2!3d37.7081081!4d-97.3620853!16s%2Fg%2F11np6pz5yv!19sChIJZ47756_huocRCJpfPH-kmeA?authuser=0&hl=en&rclk=1,Abundance Crystals,"1908 W 13th St N, Wichita, KS 67203",(316) 648-8577,m.facebook.com,4.8,52,https://lh5.googleusercontent.com/p/AF1QipOL5AHUHRYdqpjHgweSrGqj9Q9WxCGfHQ_dnCzv=w408-h544-k-no
Wichita KS,https://www.google.com/maps/place/Psychic+readings+by+Sarah/data=!4m7!3m6!1s0x87bb03a78e4c07c5:0x66fe3869c65bdf75!8m2!3d37.8025356!4d-97.2461613!16s%2Fg%2F11smhyb392!19sChIJxQdMjqcDu4cRdd9bxmk4_mY?authuser=0&hl=en&rclk=1,Psychic readings by Sarah,"630 Grandstone St, Kechi, KS 67067",(316) 554-6701, ,5,4,https://lh5.googleusercontent.com/p/AF1QipPA6k3h5-JNgk9DvFXFeozhUGafXhXiycgQIY4=w408-h544-k-no
Wichita KS,https://www.google.com/maps/place/Third+Planet/data=!4m7!3m6!1s0x87bafcbc9e928d4f:0xa01effc9c834d4db!8m2!3d37.6837463!4d-97.2469137!16s%2Fg%2F1tdylqtx!19sChIJT42Snrz8uocR29Q0yMn_HqA?authuser=0&hl=en&rclk=1,Third Planet,"7700 E Kellogg Dr, Wichita, KS 67207",(316) 682-7525,facebook.com,4.5,797,https://lh5.googleusercontent.com/p/AF1QipORidPBncYyVhWiWNzN5Znv5x9zt0Oxg0GjJ5RO=w493-h240-k-no
Wichita KS,https://www.google.com/maps/place/Outter+Realm+Growth/data=!4m7!3m6!1s0x87bae3d579f1095f:0xd60a41d4863da1e7!8m2!3d37.63657!4d-97.3502843!16s%2Fg%2F11s194vl9p!19sChIJXwnxedXjuocR56E9htRBCtY?authuser=0&hl=en&rclk=1,Outter Realm Growth,"911 W 31st St S, Wichita, KS 67217",(316) 928-9551,facebook.com,4.9,9,https://lh5.googleusercontent.com/p/AF1QipMDkKHF0W1lZOtg17uKNdPd0a_Bsy_GndQM7LSg=w408-h544-k-no
Wichita KS,https://www.google.com/maps/place/Prez+Play+Tarot/data=!4m7!3m6!1s0x87bae5e82d4450a7:0x2f9e2deaeed15f29!8m2!3d46.952891!4d-135.7293451!16s%2Fg%2F11nghw4lmr!19sChIJp1BELejluocRKV_R7uotni8?authuser=0&hl=en&rclk=1,Prez Play Tarot, ,(316) 883-9043, , , ,https://lh5.googleusercontent.com/p/AF1QipMSiAoIhhFj9IsAFjJsxWpy2_dfhy871xz_T8af=w408-h408-k-no
Wichita KS,https://www.google.com/maps/place/Tea+Time+Tarot/data=!4m7!3m6!1s0x692d34c53d0b0203:0xb397155791765e4a!8m2!3d35.5074098!4d-94.621635!16s%2Fg%2F11wplrvrdt!19sChIJAwILPcU0LWkRSl52kVcVl7M?authuser=0&hl=en&rclk=1,Tea Time Tarot, ,(316) 209-1734,facebook.com, , ,https://lh5.googleusercontent.com/p/AF1QipOQt2LlWyRqy4Kur8ga7UNRwph2j9rpSd9KLL99=w408-h408-k-no
Hutchinson KS,https://www.google.com/maps/place/The+Mystic+Menagerie/data=!4m7!3m6!1s0x87a4b794a971bd59:0x5114b17553d148b6!8m2!3d38.0499122!4d-97.9329285!16s%2Fg%2F11vjg0k87p!19sChIJWb1xqZS3pIcRtkjRU3WxFFE?authuser=0&hl=en&rclk=1,The Mystic Menagerie,"18 W Ave B, Hutchinson, KS 67501",(620) 615-9685, ,5,35,https://lh5.googleusercontent.com/p/AF1QipNl2QRPK8Kli9CL3bzIZFFukiXGQ9N9Cl1iUKA4=w408-h462-k-no
Hutchinson KS,https://www.google.com/maps/place/Auric+Violet+Essence/data=!4m7!3m6!1s0x87a4b7015bf27787:0x3880f437091297b4!8m2!3d38.086853!4d-97.9273986!16s%2Fg%2F11vqjc1bf3!19sChIJh3fyWwG3pIcRtJcSCTf0gDg?authuser=0&hl=en&rclk=1,Auric Violet Essence,"210 E 30th Ave #140, Hutchinson, KS 67502",(620) 833-0211,auricvioletessence.com,5,5,https://lh5.googleusercontent.com/p/AF1QipOXweO1dFFkQKkTRC2RdGWQlfVXaLd2fhriHu2Y=w408-h544-k-no
Hutchinson KS,https://www.google.com/maps/place/Crow+%26+Co./data=!4m7!3m6!1s0x87a4b73d29157d4f:0xae4afdc277427e37!8m2!3d38.0519662!4d-97.9314097!16s%2Fg%2F11hj05j7gh!19sChIJT30VKT23pIcRN35Cd8L9Sq4?authuser=0&hl=en&rclk=1,Crow & Co.,"2 S Main St, Hutchinson, KS 67501",(620) 500-5200,crowandcobooks.com,4.8,91,https://lh5.googleusercontent.com/p/AF1QipPV7SduCs2mNfxZsvUnUTRmE-WUzK0-yD-W2W6w=w408-h544-k-no
Hutchinson KS,https://www.google.com/maps/place/Solasta/data=!4m7!3m6!1s0x87a4b62e984f485b:0xfe9b368c2e3733ee!8m2!3d38.0571341!4d-97.9096749!16s%2Fg%2F11f272jt1l!19sChIJW0hPmC62pIcR7jM3Low2m_4?authuser=0&hl=en&rclk=1,Solasta,"1017 E 4th Ave, Hutchinson, KS 67501",(620) 860-8654, ,4.7,54,https://lh5.googleusercontent.com/p/AF1QipNT_cNddbMFiZER3UMPasVLNSB5gNreOn4cIS2s=w408-h408-k-no
Hutchinson KS,"https://www.google.com/maps/place/Strataca,+Kansas+Underground+Salt+Museum/data=!4m7!3m6!1s0x87a4ca034f7aed87:0x70a12903d9620378!8m2!3d38.0434451!4d-97.8678029!16s%2Fm%2F0g57_nh!19sChIJh-16TwPKpIcReANi2QMpoXA?authuser=0&hl=en&rclk=1","Strataca, Kansas Underground Salt Museum","3650 E Ave G, Hutchinson, KS 67501",(620) 662-1425,underkansas.org,4.8,"2,403",https://lh5.googleusercontent.com/p/AF1QipNcn5ve2bSYKK3KRKxQD9ttmS4wg3-NCAfxCdlK=w408-h272-k-no
Hutchinson KS,https://www.google.com/maps/place/Balanced+Oasis/data=!4m7!3m6!1s0x87a4b72e61264105:0x7429c395b74aa713!8m2!3d38.0613264!4d-97.9187295!16s%2Fg%2F11v0gb57pv!19sChIJBUEmYS63pIcRE6dKt5XDKXQ?authuser=0&hl=en&rclk=1,Balanced Oasis,"619 E 8th Ave, Hutchinson, KS 67501",(620) 615-1939, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3gW2qsifcwb1EwIq83vFfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.53383&pitch=0&thumbfov=100
Green Bay WI,https://www.google.com/maps/place/Aurora%27s+Apothecary/data=!4m7!3m6!1s0x8802fbedc94d7937:0x19168fa892c6dbd9!8m2!3d44.5172506!4d-88.021467!16s%2Fg%2F11mvy4ry9r!19sChIJN3lNye37AogR2dvGkqiPFhk?authuser=0&hl=en&rclk=1,Aurora's Apothecary,"133 N Broadway Suite A, Green Bay, WI 54303",(920) 857-3969,aurorasapothecary.com,4.7,55,https://lh5.googleusercontent.com/p/AF1QipNzs-C2jdcZpnTIknb0jKYCjGUU26GdOB2EquvF=w408-h306-k-no
Green Bay WI,https://www.google.com/maps/place/Roxys+Rock+Shop/data=!4m7!3m6!1s0x8802fbb57df6d4bd:0xda84293db61d4318!8m2!3d44.4942533!4d-88.0705131!16s%2Fg%2F11dyn_7sy5!19sChIJvdT2fbX7AogRGEMdtj0phNo?authuser=0&hl=en&rclk=1,Roxys Rock Shop,"2218 S Ridge Rd, Green Bay, WI 54304",(920) 455-0067, ,4.6,196,https://lh5.googleusercontent.com/p/AF1QipMBdTQZbkdfj6-5SK1Ezt7PUZh-uG5saoxtJ0LZ=w408-h544-k-no
Green Bay WI,https://www.google.com/maps/place/Dreamwalker+Shaman/data=!4m7!3m6!1s0x8802f1cbfb3c66cb:0x1b2771a2708ae867!8m2!3d44.5604615!4d-88.0804005!16s%2Fg%2F11t1ds8kk4!19sChIJy2Y8-8vxAogRZ-iKcKJxJxs?authuser=0&hl=en&rclk=1,Dreamwalker Shaman,"2509 Haven Rd, Green Bay, WI 54313",(206) 931-4311,dreamwalkershaman.com,5,34,https://lh5.googleusercontent.com/p/AF1QipM70N6KoIIS49qr7ugwuwddRhHR-3YJjLTrg_2c=w408-h306-k-no
Green Bay WI,https://www.google.com/maps/place/Experience+Visual+Enlightenment/data=!4m7!3m6!1s0x8802fb58b2330009:0xbd5888bf32fb8c1a!8m2!3d44.5274774!4d-88.030735!16s%2Fg%2F11rx27nqq1!19sChIJCQAzslj7AogRGoz7Mr-IWL0?authuser=0&hl=en&rclk=1,Experience Visual Enlightenment,"520 Northern Ave, Green Bay, WI 54303",(920) 710-0181, ,5,1,https://lh5.googleusercontent.com/p/AF1QipM5dZ3S2RUS4nQbNHCCdDlHNbLO0G4EYwLTz8L3=w408-h725-k-no
Appleton WI,https://www.google.com/maps/place/Aurora%27s+Apothecary/data=!4m7!3m6!1s0x88031b66ee7b1eb9:0x7de916617e292ebe!8m2!3d44.2759211!4d-88.4160386!16s%2Fg%2F1hhgpyqch!19sChIJuR577mYbA4gRvi4pfmEW6X0?authuser=0&hl=en&rclk=1,Aurora's Apothecary,"1607 N Richmond St, Appleton, WI 54911",(920) 358-7080,aurorasapothecary.com,4.8,141,https://lh5.googleusercontent.com/p/AF1QipMUAwh9_UcB2eIrgpUXkjsvmkAQdkz91U5NmetE=w408-h544-k-no
Appleton WI,https://www.google.com/maps/place/Grey+Kindred+Spirits/data=!4m7!3m6!1s0x8803b73673fb59cd:0x63445e2eae01109e!8m2!3d44.288569!4d-88.4252358!16s%2Fg%2F11r1fysrb8!19sChIJzVn7cza3A4gRnhABri5eRGM?authuser=0&hl=en&rclk=1,Grey Kindred Spirits,"Appleton, WI 54914",(920) 322-7780,greykindredspirits.com,5,1,https://lh5.googleusercontent.com/p/AF1QipNkg_pfE_E_82k5toiF4o4Etj9jYsourT3XpdKV=w408-h419-k-no
Appleton WI,https://www.google.com/maps/place/Realms+%26+Runes/data=!4m7!3m6!1s0x8803b1998e2f5b57:0xf379358d82792c43!8m2!3d44.2725633!4d-88.3306824!16s%2Fg%2F11wjpf1hyk!19sChIJV1svjpmxA4gRQyx5go01efM?authuser=0&hl=en&rclk=1,Realms & Runes,"404 E Kimberly Ave Suite Coffin Shelf, Kimberly, WI 54136",(920) 903-7100,realms-runes.square.site,5,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2RJXzT33Lclm-wYNdO7wWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.718216&pitch=0&thumbfov=100
Appleton WI,https://www.google.com/maps/place/Messages+by+Mooncat/data=!4m7!3m6!1s0x8803b9f875c00001:0x611676791b542dd7!8m2!3d44.2374505!4d-88.4359227!16s%2Fg%2F11hy_y50p3!19sChIJAQDAdfi5A4gR1y1UG3l2FmE?authuser=0&hl=en&rclk=1,Messages by Mooncat,"806 Valley Rd, Menasha, WI 54915",(920) 716-2621,messagesbymooncat.com,5,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=agYWgNwbYnuUlQfv8d_q6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.20685&pitch=0&thumbfov=100
Appleton WI,https://www.google.com/maps/place/Zenrific/data=!4m7!3m6!1s0x8803b7a7ee189329:0x3670a00a978da98f!8m2!3d44.2580959!4d-88.4542746!16s%2Fg%2F11vlm9whnj!19sChIJKZMY7qe3A4gRj6mNlwqgcDY?authuser=0&hl=en&rclk=1,Zenrific,"3121 W Spencer St Suite 130, Appleton, WI 54914",(920) 209-5553,zenrificllc.com,5,11,https://lh5.googleusercontent.com/p/AF1QipNUt8a9Fw3Hfv05SvfzK4G775m0q8n2ng9QPB-w=w408-h544-k-no
Appleton WI,https://www.google.com/maps/place/Xanadu+New+Age+With+Paris+Drake/data=!4m7!3m6!1s0x8803c75e59c4c169:0xa4d127b7565516c8!8m2!3d44.1790462!4d-88.4823779!16s%2Fg%2F1tj96_44!19sChIJacHEWV7HA4gRyBZVVrcn0aQ?authuser=0&hl=en&rclk=1,Xanadu New Age With Paris Drake,"1011 S Lake St, Neenah, WI 54956",(920) 886-9436,parisdrake.com,4.6,21,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BpOZmsWR6IUC2UDZ7EjxbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.32895&pitch=0&thumbfov=100
Appleton WI,https://www.google.com/maps/place/Mystic+Remedies/data=!4m7!3m6!1s0x8803b9098fb8401d:0xfc52971c88bc2a2d!8m2!3d44.1903697!4d-88.4577414!16s%2Fg%2F11lts48b81!19sChIJHUC4jwm5A4gRLSq8iByXUvw?authuser=0&hl=en&rclk=1,Mystic Remedies,"301 N Commercial St, Neenah, WI 54956",(920) 886-8720,mysticremediesllc.com,5,3,https://lh5.googleusercontent.com/p/AF1QipPURRclqtCxvbfoDmEeoLlBp4ge3REj26nMrDR7=w408-h306-k-no
Appleton WI,https://www.google.com/maps/place/Ur+Harmony+Wellness/data=!4m7!3m6!1s0x8803b700e782f981:0xa0e7b5b230fb6b59!8m2!3d44.2469774!4d-88.4044232!16s%2Fg%2F11gnp2zbg0!19sChIJgfmC5wC3A4gRWWv7MLK156A?authuser=0&hl=en&rclk=1,Ur Harmony Wellness,"1707 S Oneida St, Appleton, WI 54915",(920) 378-3917,urharmony.com,5,5,https://lh5.googleusercontent.com/p/AF1QipNpJiKE7dMA1fejZAP9eW-ogqtgoVfC6Si4q3kc=w411-h240-k-no
Appleton WI,https://www.google.com/maps/place/Seasons+of+Being+Reiki/data=!4m7!3m6!1s0x8803b7890f7a5adb:0x2072a6abd2a5086c!8m2!3d44.2604394!4d-88.4146587!16s%2Fg%2F11s7wplm7h!19sChIJ21p6D4m3A4gRbAil0qumciA?authuser=0&hl=en&rclk=1,Seasons of Being Reiki,"621 W Lawrence St, Appleton, WI 54911",(920) 515-0444,seasonsofbeing.com,5,4,https://lh5.googleusercontent.com/p/AF1QipMfpX4sjZMYxHwUVfxHISZTfyA7eyOPHZOBX-Ja=w408-h306-k-no
Appleton WI,https://www.google.com/maps/place/Medium+Melanie+Rose/data=!4m7!3m6!1s0x8803b17daef317cd:0x892df2e45c284610!8m2!3d44.2727366!4d-88.4013175!16s%2Fg%2F11nmxkwln1!19sChIJzRfzrn2xA4gREEYoXOTyLYk?authuser=0&hl=en&rclk=1,Medium Melanie Rose,"345 E Wisconsin Ave, Appleton, WI 54911",(920) 945-5602,myportfolio.com, , ,https://lh5.googleusercontent.com/p/AF1QipN_aPjmsH2iPoImMn0ly0OVnOhPIpyTgQ5lbWI=w420-h240-k-no
Selma AL,https://www.google.com/maps/place/Reflections+Coffee+Shoppe/data=!4m7!3m6!1s0x888f0759e4cadc41:0x7778ac62cdfc686d!8m2!3d32.4061!4d-87.0194!16s%2Fg%2F11vwt1x2jj!19sChIJQdzK5FkHj4gRbWj8zWKseHc?authuser=0&hl=en&rclk=1,Reflections Coffee Shoppe,"1014 Water Ave, Selma, AL 36701",(334) 878-5282,reflectionsselma.com,5,40,https://lh5.googleusercontent.com/p/AF1QipNNywskXdNo3WrUmXK06hTkdg16J2cXBtavVu0b=w408-h306-k-no
Selma AL,https://www.google.com/maps/place/The+Coffee+Shoppe/data=!4m7!3m6!1s0x888f0680165bdf8f:0x8a16d215843fcc81!8m2!3d32.410698!4d-87.0213755!16s%2Fg%2F1hc66dq8p!19sChIJj99bFoAGj4gRgcw_hBXSFoo?authuser=0&hl=en&rclk=1,The Coffee Shoppe,"308 Broad St, Selma, AL 36701",(334) 878-2739,mapsy.top,4.7,281,https://lh5.googleusercontent.com/p/AF1QipPJuSqvXWe41EzTOyWHy1zkaDOhaA4iqD2P6ljI=w487-h240-k-no
Selma AL,https://www.google.com/maps/place/Helping+Hand+Bible+Ministries/data=!4m7!3m6!1s0x888f044f258ec6eb:0xfc5107d3179dd195!8m2!3d32.4395534!4d-87.0161677!16s%2Fg%2F1thct315!19sChIJ68aOJU8Ej4gRldGdF9MHUfw?authuser=0&hl=en&rclk=1,Helping Hand Bible Ministries,"1500 Woodrow Ave E, Selma, AL 36703",(334) 875-9978, ,5,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_sE8MUQeGUhHDZx3GIVKTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.62651&pitch=0&thumbfov=100
Selma AL,https://www.google.com/maps/place/Christ+King+Episcopal+Church/data=!4m7!3m6!1s0x888f0434da9ca9b7:0x17b387a9a74d378e!8m2!3d32.4309899!4d-87.0217801!16s%2Fg%2F1vlqqz_k!19sChIJt6mc2jQEj4gRjjdNp6mHsxc?authuser=0&hl=en&rclk=1,Christ King Episcopal Church,"1204 Highland Ave, Selma, AL 36701",(334) 872-9997, ,4.8,6,https://lh5.googleusercontent.com/p/AF1QipOo8ZCm7iMRgs5cC3l-VCYR957DWkiBNsWhwR3L=w444-h240-k-no
Hattiesburg MS,https://www.google.com/maps/place/Treasures+for+Lovers+Adult+Superstore/data=!4m7!3m6!1s0x889ce75127d58d91:0x443a5c40f58e8c3d!8m2!3d31.2358796!4d-89.2715718!16s%2Fg%2F11tj00_c2t!19sChIJkY3VJ1HnnIgRPYyO9UBcOkQ?authuser=0&hl=en&rclk=1,Treasures for Lovers Adult Superstore,"4692 US 49, Hattiesburg, MS 39401",(601) 643-4000,suzies.com,4.8,20,https://lh5.googleusercontent.com/p/AF1QipOTzVbfTEc8n3f4e48d9vIE34iSxFc0EZNu04FT=w408-h306-k-no
Hattiesburg MS,https://www.google.com/maps/place/Books-A-Million/data=!4m7!3m6!1s0x889cdf6e56ecdda1:0x292b6169604181b3!8m2!3d31.3237775!4d-89.3828076!16s%2Fg%2F1vv2t09p!19sChIJod3sVm7fnIgRs4FBYGlhKyk?authuser=0&hl=en&rclk=1,Books-A-Million,"6143 US-98 #40, Hattiesburg, MS 39402",(601) 268-2431,booksamillion.com,4.5,790,https://lh5.googleusercontent.com/p/AF1QipOqzf-1ldsQ_dsYEPyv5ZPeYGlUgisAH5Yw_Tx0=w408-h271-k-no
Hattiesburg MS,https://www.google.com/maps/place/Platinum+Palace/data=!4m7!3m6!1s0x889d209282892d8b:0xdf9c0d08b75d30cd!8m2!3d31.3210897!4d-89.3806568!16s%2Fg%2F1vn199d6!19sChIJiy2JgpIgnYgRzTBdtwgNnN8?authuser=0&hl=en&rclk=1,Platinum Palace,"6086 US-98 #7, Hattiesburg, MS 39402",(601) 296-6514, ,4.3,12,https://lh5.googleusercontent.com/p/AF1QipO0blVtgh4aTD6L2XOMmqcfXnyMfr-Oly-QcxZr=w408-h544-k-no
